temperature_C,MEA_weight_fraction,CO2_loading,species,mole_fraction,curve_role,solver_success,solver_max_abs_residual
40.0,0.3,0.44,MEA,0.016278088903014614,explicit_ideal_equilibrium_curve,true,7.815970093361102e-14
40.0,0.3,0.44,MEAH+,0.04966483678097879,explicit_ideal_equilibrium_curve,true,7.815970093361102e-14
40.0,0.3,0.44,MEACOO-,0.046296296457718156,explicit_ideal_equilibrium_curve,true,7.815970093361102e-14
40.0,0.3,0.44,HCO3-,0.0028026405990136593,explicit_ideal_equilibrium_curve,true,7.815970093361102e-14
40.0,0.3,0.44,CO3^2-,0.0002825631220244708,explicit_ideal_equilibrium_curve,true,7.815970093361102e-14
40.0,0.3,0.44,H3O+,9.486063199705596e-12,explicit_ideal_equilibrium_curve,true,7.815970093361102e-14
40.0,0.3,0.44,OH-,7.7348968408277e-07,explicit_ideal_equilibrium_curve,true,7.815970093361102e-14
40.0,0.3,0.44,MEA + MEAH+,0.0659429256839934,explicit_ideal_equilibrium_curve,true,7.815970093361102e-14
40.0,0.3,0.445,CO2,4.307662492455998e-06,explicit_ideal_equilibrium_curve,true,7.460698725481052e-14
40.0,0.3,0.445,MEA,0.015349442499470936,explicit_ideal_equilibrium_curve,true,7.460698725481052e-14
40.0,0.3,0.445,MEAH+,0.05022442059428534,explicit_ideal_equilibrium_curve,true,7.460698725481052e-14
40.0,0.3,0.445,MEACOO-,0.04666529730505098,explicit_ideal_equilibrium_curve,true,7.460698725481052e-14
40.0,0.3,0.445,HCO3-,0.002995240600532218,explicit_ideal_equilibrium_curve,true,7.460698725481052e-14
40.0,0.3,0.445,CO3^2-,0.00028158080939357904,explicit_ideal_equilibrium_curve,true,7.460698725481052e-14
40.0,0.3,0.445,H3O+,1.0171112427533026e-11,explicit_ideal_equilibrium_curve,true,7.460698725481052e-14
40.0,0.3,0.445,OH-,7.210800862513908e-07,explicit_ideal_equilibrium_curve,true,7.460698725481052e-14
40.0,0.3,0.445,MEA + MEAH+,0.06557386309375628,explicit_ideal_equilibrium_curve,true,7.460698725481052e-14
40.0,0.3,0.45,CO2,4.958378578160461e-06,explicit_ideal_equilibrium_curve,true,6.394884621840902e-14
40.0,0.3,0.45,MEA,0.014440117141723404,explicit_ideal_equilibrium_curve,true,6.394884621840902e-14
40.0,0.3,0.45,MEAH+,0.05078380176502001,explicit_ideal_equilibrium_curve,true,6.394884621840902e-14
40.0,0.3,0.45,MEACOO-,0.047015168455922185,explicit_ideal_equilibrium_curve,true,6.394884621840902e-14
40.0,0.3,0.45,HCO3-,0.003206962367226121,explicit_ideal_equilibrium_curve,true,6.394884621840902e-14
40.0,0.3,0.45,CO3^2-,0.0002805001114729897,explicit_ideal_equilibrium_curve,true,6.394884621840902e-14
40.0,0.3,0.45,H3O+,1.09294150693776e-11,explicit_ideal_equilibrium_curve,true,6.394884621840902e-14
40.0,0.3,0.45,OH-,6.707298551513365e-07,explicit_ideal_equilibrium_curve,true,6.394884621840902e-14
40.0,0.3,0.45,MEA + MEAH+,0.06522391890674341,explicit_ideal_equilibrium_curve,true,6.394884621840902e-14
40.0,0.3,0.455,CO2,5.73100850647175e-06,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
40.0,0.3,0.455,MEA,0.013552359001756458,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
40.0,0.3,0.455,MEAH+,0.05134294733474467,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
40.0,0.3,0.455,MEACOO-,0.047343694306456525,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
40.0,0.3,0.455,HCO3-,0.0034400093902755375,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
40.0,0.3,0.455,CO3^2-,0.0002793105873070055,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
40.0,0.3,0.455,H3O+,1.1770478619565466e-11,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
40.0,0.3,0.455,OH-,6.224751690386069e-07,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
40.0,0.3,0.455,MEA + MEAH+,0.06489530633650113,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
40.0,0.3,0.46,CO2,6.651535604806795e-06,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.46,MEA,0.012688602451212108,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.46,MEAH+,0.0519018187353427,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.46,MEACOO-,0.04764847613676965,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.46,HCO3-,0.003696763940666275,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.46,CO3^2-,0.00027800115568851205,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.46,H3O+,1.2704896244470412e-11,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.46,OH-,5.7635923461089e-07,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.46,MEA + MEAH+,0.06459042118655481,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.465,CO2,7.751520252526522e-06,explicit_ideal_equilibrium_curve,true,1.2631043267428768e-14
40.0,0.3,0.465,MEA,0.011851440542613221,explicit_ideal_equilibrium_curve,true,1.2631043267428768e-14
40.0,0.3,0.465,MEAH+,0.052460371063185365,explicit_ideal_equilibrium_curve,true,1.2631043267428768e-14
40.0,0.3,0.465,MEACOO-,0.0479269622556408,explicit_ideal_equilibrium_curve,true,1.2631043267428768e-14
40.0,0.3,0.465,HCO3-,0.003979755748641137,explicit_ideal_equilibrium_curve,true,1.2631043267428768e-14
40.0,0.3,0.465,CO3^2-,0.0002765603210348755,explicit_ideal_equilibrium_curve,true,1.2631043267428768e-14
40.0,0.3,0.465,H3O+,1.374433450944999e-11,explicit_ideal_equilibrium_curve,true,1.2631043267428768e-14
40.0,0.3,0.465,OH-,5.324305780235156e-07,explicit_ideal_equilibrium_curve,true,1.2631043267428768e-14
40.0,0.3,0.465,MEA + MEAH+,0.06431181160579859,explicit_ideal_equilibrium_curve,true,1.2631043267428768e-14
40.0,0.3,0.47000000000000003,CO2,9.069048505843572e-06,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
40.0,0.3,0.47000000000000003,MEA,0.0110435740057245,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
40.0,0.3,0.47000000000000003,MEAH+,0.05301855240360835,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
40.0,0.3,0.47000000000000003,MEACOO-,0.048176499573205064,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
40.0,0.3,0.47000000000000003,HCO3-,0.004291609075343327,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
40.0,0.3,0.47000000000000003,CO3^2-,0.00027497651473860034,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
40.0,0.3,0.47000000000000003,H3O+,1.4901453152218516e-11,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
40.0,0.3,0.47000000000000003,OH-,4.907404842087683e-07,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
40.0,0.3,0.47000000000000003,MEA + MEAH+,0.06406212640933286,explicit_ideal_equilibrium_curve,true,2.1316282072803006e-14
40.0,0.3,0.47500000000000003,CO2,1.0649679776527548e-05,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.47500000000000003,MEA,0.010267735035930717,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.47500000000000003,MEAH+,0.053576303280450946,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.47500000000000003,MEACOO-,0.04839441025666591,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.47500000000000003,HCO3-,0.004634964571017813,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.47500000000000003,CO3^2-,0.0002732385647373303,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.47500000000000003,H3O+,1.6189737382264454e-11,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.47500000000000003,OH-,4.5133948225690736e-07,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.47500000000000003,MEA + MEAH+,0.06384403831638166,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.48,CO2,1.2547305834201988e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.48,MEA,0.009526584640673394,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.48,MEAH+,0.054133556319738874,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.48,MEACOO-,0.04857809462376289,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.48,HCO3-,0.005012374860906746,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.48,CO3^2-,0.00027133628990024704,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.48,H3O+,1.7623228346614176e-11,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.48,OH-,4.142728920204387e-07,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.48,MEA + MEAH+,0.06366014096041227,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.485,CO2,1.482480876608182e-05,explicit_ideal_equilibrium_curve,true,8.379068168201587e-15
40.0,0.3,0.485,MEA,0.00882258656994484,explicit_ideal_equilibrium_curve,true,8.379068168201587e-15
40.0,0.3,0.485,MEAH+,0.054690236218222825,explicit_ideal_equilibrium_curve,true,8.379068168201587e-15
40.0,0.3,0.485,MEACOO-,0.04872515716988989,explicit_ideal_equilibrium_curve,true,8.379068168201587e-15
40.0,0.3,0.485,HCO3-,0.0054261771100852195,explicit_ideal_equilibrium_curve,true,8.379068168201587e-15
40.0,0.3,0.485,CO3^2-,0.0002692611909167506,explicit_ideal_equilibrium_curve,true,8.379068168201587e-15
40.0,0.3,0.485,H3O+,1.9216149028794208e-11,explicit_ideal_equilibrium_curve,true,8.379068168201587e-15
40.0,0.3,0.485,OH-,3.795756303816365e-07,explicit_ideal_equilibrium_curve,true,8.379068168201587e-15
40.0,0.3,0.485,MEA + MEAH+,0.06351282278816767,explicit_ideal_equilibrium_curve,true,8.379068168201587e-15
40.0,0.3,0.49,CO2,1.755439500841993e-05,explicit_ideal_equilibrium_curve,true,1.125549542685531e-14
40.0,0.3,0.49,MEA,0.008157866571362958,explicit_ideal_equilibrium_curve,true,1.125549542685531e-14
40.0,0.3,0.49,MEAH+,0.0552462600885161,explicit_ideal_equilibrium_curve,true,1.125549542685531e-14
40.0,0.3,0.49,MEACOO-,0.04883354693039099,explicit_ideal_equilibrium_curve,true,1.125549542685531e-14
40.0,0.3,0.49,HCO3-,0.0058783515552627355,explicit_ideal_equilibrium_curve,true,1.125549542685531e-14
40.0,0.3,0.49,CO3^2-,0.00026700717857019464,explicit_ideal_equilibrium_curve,true,1.125549542685531e-14
40.0,0.3,0.49,H3O+,2.0982441081851808e-11,explicit_ideal_equilibrium_curve,true,1.125549542685531e-14
40.0,0.3,0.49,OH-,3.47266704526832e-07,explicit_ideal_equilibrium_curve,true,1.125549542685531e-14
40.0,0.3,0.49,MEA + MEAH+,0.06340412665987906,explicit_ideal_equilibrium_curve,true,1.125549542685531e-14
40.0,0.3,0.495,CO2,2.0817497228970136e-05,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.495,MEA,0.007534071703848777,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.495,MEAH+,0.05580153820864837,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.495,MEACOO-,0.04890169742834156,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.495,HCO3-,0.006370380957086833,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.495,CO3^2-,0.0002645712510578441,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.495,H3O+,2.293525027969078e-11,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.495,OH-,3.1734403962049536e-07,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.495,MEA + MEAH+,0.06333560991249715,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.5,CO2,2.4704182311118007e-05,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.5,MEA,0.006952248729684843,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.5,MEAH+,0.05635597513891801,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.5,MEACOO-,0.04892864723208615,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.5,HCO3-,0.006903130120393106,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.5,CO3^2-,0.00026195401555416544,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.5,H3O+,2.5086418473826937e-11,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.5,OH-,2.8978041686093643e-07,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.5,MEA + MEAH+,0.06330822386860285,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.505,CO2,2.931207806489455e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.505,MEA,0.006412761013247688,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.505,MEAH+,0.05690947109769063,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.505,MEACOO-,0.04891412180117195,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.505,HCO3-,0.007476764890046674,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.505,CO3^2-,0.0002591599563321805,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.505,H3O+,2.744605034990108e-11,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.505,OH-,2.6452125376441963e-07,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.505,MEA + MEAH+,0.06332223211093832,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.51,CO2,3.47449164465636e-05,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.51,MEA,0.005915258643613959,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.51,MEAH+,0.057461923432476227,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.51,MEACOO-,0.04885856205617494,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.51,HCO3-,0.008090725148051278,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.51,CO3^2-,0.00025619738678248224,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.51,H3O+,3.002221760648724e-11,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.51,OH-,2.414847073193216e-07,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.51,MEA + MEAH+,0.06337718207609018,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
40.0,0.3,0.515,CO2,4.111086119952808e-05,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.515,MEA,0.005458707340383444,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.515,MEAH+,0.05801322800373083,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.515,MEACOO-,0.048763094276779,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.515,HCO3-,0.008743757037960341,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.515,CO3^2-,0.000253078078821313,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.515,H3O+,3.2820840558912714e-11,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.515,OH-,2.2056416983011772e-07,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.515,MEA + MEAH+,0.06347193534411427,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.52,CO2,4.852081964469489e-05,explicit_ideal_equilibrium_curve,true,1.9385064642932012e-14
40.0,0.3,0.52,MEA,0.005041470757498681,explicit_ideal_equilibrium_curve,true,1.9385064642932012e-14
40.0,0.3,0.52,MEAH+,0.05856328032440958,explicit_ideal_equilibrium_curve,true,1.9385064642932012e-14
40.0,0.3,0.52,MEACOO-,0.04862944684788888,explicit_ideal_equilibrium_curve,true,1.9385064642932012e-14
40.0,0.3,0.52,HCO3-,0.009433998632335216,explicit_ideal_equilibrium_curve,true,1.9385064642932012e-14
40.0,0.3,0.52,CO3^2-,0.0002498166236259695,explicit_ideal_equilibrium_curve,true,1.9385064642932012e-14
40.0,0.3,0.52,H3O+,3.5845753757284033e-11,explicit_ideal_equilibrium_curve,true,1.9385064642932012e-14
40.0,0.3,0.52,OH-,2.016327796052107e-07,explicit_ideal_equilibrium_curve,true,1.9385064642932012e-14
40.0,0.3,0.52,MEA + MEAH+,0.06360475108190826,explicit_ideal_equilibrium_curve,true,1.9385064642932012e-14
40.0,0.3,0.525,CO2,5.708692264648758e-05,explicit_ideal_equilibrium_curve,true,2.8014785021544825e-14
40.0,0.3,0.525,MEA,0.004661431587443696,explicit_ideal_equilibrium_curve,true,2.8014785021544825e-14
40.0,0.3,0.525,MEAH+,0.05911197635892835,explicit_ideal_equilibrium_curve,true,2.8014785021544825e-14
40.0,0.3,0.525,MEACOO-,0.04845982852707552,explicit_ideal_equilibrium_curve,true,2.8014785021544825e-14
40.0,0.3,0.525,HCO3-,0.010159104075953105,explicit_ideal_equilibrium_curve,true,2.8014785021544825e-14
40.0,0.3,0.525,CO3^2-,0.0002464296228853327,explicit_ideal_equilibrium_curve,true,2.8014785021544825e-14
40.0,0.3,0.525,H3O+,3.909892878817462e-11,explicit_ideal_equilibrium_curve,true,2.8014785021544825e-14
40.0,0.3,0.525,OH-,1.8454922849117974e-07,explicit_ideal_equilibrium_curve,true,2.8014785021544825e-14
40.0,0.3,0.525,MEA + MEAH+,0.06377340794637204,explicit_ideal_equilibrium_curve,true,2.8014785021544825e-14
40.0,0.3,0.53,CO2,6.692130260426274e-05,explicit_ideal_equilibrium_curve,true,5.3290705182007514e-14
40.0,0.3,0.53,MEA,0.004316132073622201,explicit_ideal_equilibrium_curve,true,5.3290705182007514e-14
40.0,0.3,0.53,MEAH+,0.05965921295892599,explicit_ideal_equilibrium_curve,true,5.3290705182007514e-14
40.0,0.3,0.53,MEACOO-,0.04825678763359663,explicit_ideal_equilibrium_curve,true,5.3290705182007514e-14
40.0,0.3,0.53,HCO3-,0.010916386549814146,explicit_ideal_equilibrium_curve,true,5.3290705182007514e-14
40.0,0.3,0.53,CO3^2-,0.0002429348270424328,explicit_ideal_equilibrium_curve,true,5.3290705182007514e-14
40.0,0.3,0.53,H3O+,4.258080422630258e-11,explicit_ideal_equilibrium_curve,true,5.3290705182007514e-14
40.0,0.3,0.53,OH-,1.69164012030538e-07,explicit_ideal_equilibrium_curve,true,5.3290705182007514e-14
40.0,0.3,0.53,MEA + MEAH+,0.06397534503254819,explicit_ideal_equilibrium_curve,true,5.3290705182007514e-14
40.0,0.3,0.535,CO2,7.813522807521821e-05,explicit_ideal_equilibrium_curve,true,6.750155989720952e-14
40.0,0.3,0.535,MEA,0.00400291486961965,explicit_ideal_equilibrium_curve,true,6.750155989720952e-14
40.0,0.3,0.535,MEAH+,0.060204887976734324,explicit_ideal_equilibrium_curve,true,6.750155989720952e-14
40.0,0.3,0.535,MEACOO-,0.048023071172790095,explicit_ideal_equilibrium_curve,true,6.750155989720952e-14
40.0,0.3,0.535,HCO3-,0.011702960873863907,explicit_ideal_equilibrium_curve,true,6.750155989720952e-14
40.0,0.3,0.535,CO3^2-,0.00023935032551391873,explicit_ideal_equilibrium_curve,true,6.750155989720952e-14
40.0,0.3,0.535,H3O+,4.6290664784223894e-11,explicit_ideal_equilibrium_curve,true,6.750155989720952e-14
40.0,0.3,0.535,OH-,1.5532534456177774e-07,explicit_ideal_equilibrium_curve,true,6.750155989720952e-14
40.0,0.3,0.535,MEA + MEAH+,0.06420780284635397,explicit_ideal_equilibrium_curve,true,6.750155989720952e-14
40.0,0.3,0.54,CO2,9.083858786953806e-05,explicit_ideal_equilibrium_curve,true,6.291032374332289e-14
40.0,0.3,0.54,MEA,0.0037190494226979976,explicit_ideal_equilibrium_curve,true,6.291032374332289e-14
40.0,0.3,0.54,MEAH+,0.06074890013627211,explicit_ideal_equilibrium_curve,true,6.291032374332289e-14
40.0,0.3,0.54,MEACOO-,0.04776149863959561,explicit_ideal_equilibrium_curve,true,6.291032374332289e-14
40.0,0.3,0.54,HCO3-,0.012515870936802311,explicit_ideal_equilibrium_curve,true,6.291032374332289e-14
40.0,0.3,0.54,CO3^2-,0.00023569386295965798,explicit_ideal_equilibrium_curve,true,6.291032374332289e-14
40.0,0.3,0.54,H3O+,5.022701777364551e-11,explicit_ideal_equilibrium_curve,true,6.291032374332289e-14
40.0,0.3,0.54,OH-,1.428841838872501e-07,explicit_ideal_equilibrium_curve,true,6.291032374332289e-14
40.0,0.3,0.54,MEA + MEAH+,0.06446794955897012,explicit_ideal_equilibrium_curve,true,6.291032374332289e-14
40.0,0.3,0.545,CO2,0.00010513967175597589,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.545,MEA,0.003461835041397914,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.545,MEAH+,0.061291148752746126,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.545,MEACOO-,0.04747485925586097,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.545,HCO3-,0.01335219321608135,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.545,CO3^2-,0.00023198231855633717,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.545,H3O+,5.43879295436901e-11,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.545,OH-,1.3169808143893607e-07,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.545,MEA + MEAH+,0.06475298379414404,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.55,CO2,0.00012114517314696731,explicit_ideal_equilibrium_curve,true,8.179840714454666e-14
40.0,0.3,0.55,MEA,0.003228677537355488,explicit_ideal_equilibrium_curve,true,8.179840714454666e-14
40.0,0.3,0.55,MEAH+,0.06183153338370591,explicit_ideal_equilibrium_curve,true,8.179840714454666e-14
40.0,0.3,0.55,MEACOO-,0.047165835677167194,explicit_ideal_equilibrium_curve,true,8.179840714454666e-14
40.0,0.3,0.55,HCO3-,0.01420911342592862,explicit_ideal_equilibrium_curve,true,8.179840714454666e-14
40.0,0.3,0.55,CO3^2-,0.00022823135278544494,explicit_ideal_equilibrium_curve,true,8.179840714454666e-14
40.0,0.3,0.55,H3O+,5.877130132058926e-11,explicit_ideal_equilibrium_curve,true,8.179840714454666e-14
40.0,0.3,0.55,OH-,1.2163381344716468e-07,explicit_ideal_equilibrium_curve,true,8.179840714454666e-14
40.0,0.3,0.55,MEA + MEAH+,0.0650602109210614,explicit_ideal_equilibrium_curve,true,8.179840714454666e-14
40.0,0.3,0.555,CO2,0.000138960337156087,explicit_ideal_equilibrium_curve,true,8.967966806967097e-14
40.0,0.3,0.555,MEA,0.003017140619099725,explicit_ideal_equilibrium_curve,true,8.967966806967097e-14
40.0,0.3,0.555,MEAH+,0.06236995347440489,explicit_ideal_equilibrium_curve,true,8.967966806967097e-14
40.0,0.3,0.555,MEACOO-,0.04683695293706052,explicit_ideal_equilibrium_curve,true,8.967966806967097e-14
40.0,0.3,0.555,HCO3-,0.015083977623691678,explicit_ideal_equilibrium_curve,true,8.967966806967097e-14
40.0,0.3,0.555,CO3^2-,0.00022445520405832095,explicit_ideal_equilibrium_curve,true,8.967966806967097e-14
40.0,0.3,0.555,H3O+,6.337507827483635e-11,explicit_ideal_equilibrium_curve,true,8.967966806967097e-14
40.0,0.3,0.555,OH-,1.1256891421867541e-07,explicit_ideal_equilibrium_curve,true,8.967966806967097e-14
40.0,0.3,0.555,MEA + MEAH+,0.06538709409350461,explicit_ideal_equilibrium_curve,true,8.967966806967097e-14
40.0,0.3,0.56,CO2,0.00015868918774574113,explicit_ideal_equilibrium_curve,true,8.943128020011969e-14
40.0,0.3,0.56,MEA,0.0028249757323627655,explicit_ideal_equilibrium_curve,true,8.943128020011969e-14
40.0,0.3,0.56,MEAH+,0.06290630803856964,explicit_ideal_equilibrium_curve,true,8.943128020011969e-14
40.0,0.3,0.56,MEACOO-,0.04649054890046818,explicit_ideal_equilibrium_curve,true,8.943128020011969e-14
40.0,0.3,0.56,HCO3-,0.015974321601562824,explicit_ideal_equilibrium_curve,true,8.943128020011969e-14
40.0,0.3,0.56,CO3^2-,0.0002206666062106058,explicit_ideal_equilibrium_curve,true,8.943128020011969e-14
40.0,0.3,0.56,H3O+,6.819739561150499e-11,explicit_ideal_equilibrium_curve,true,8.943128020011969e-14
40.0,0.3,0.56,OH-,1.0439231850845927e-07,explicit_ideal_equilibrium_curve,true,8.943128020011969e-14
40.0,0.3,0.56,MEA + MEAH+,0.0657312837709324,explicit_ideal_equilibrium_curve,true,8.943128020011969e-14
40.0,0.3,0.5650000000000001,CO2,0.00018043478319794225,explicit_ideal_equilibrium_curve,true,1.7053025658242404e-13
40.0,0.3,0.5650000000000001,MEA,0.0026501350353721033,explicit_ideal_equilibrium_curve,true,1.7053025658242404e-13
40.0,0.3,0.5650000000000001,MEAH+,0.06344049539683849,explicit_ideal_equilibrium_curve,true,1.7053025658242404e-13
40.0,0.3,0.5650000000000001,MEACOO-,0.046128761521299584,explicit_ideal_equilibrium_curve,true,1.7053025658242404e-13
40.0,0.3,0.5650000000000001,HCO3-,0.016877883354040907,explicit_ideal_equilibrium_curve,true,1.7053025658242404e-13
40.0,0.3,0.5650000000000001,CO3^2-,0.00021687679519801788,explicit_ideal_equilibrium_curve,true,1.7053025658242404e-13
40.0,0.3,0.5650000000000001,H3O+,7.323667094199731e-11,explicit_ideal_equilibrium_curve,true,1.7053025658242404e-13
40.0,0.3,0.5650000000000001,OH-,9.700434237182028e-08,explicit_ideal_equilibrium_curve,true,1.7053025658242404e-13
40.0,0.3,0.5650000000000001,MEA + MEAH+,0.0660906304322106,explicit_ideal_equilibrium_curve,true,1.7053025658242404e-13
40.0,0.3,0.5700000000000001,CO2,0.0002042994648771733,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.5700000000000001,MEA,0.002490772149886923,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.5700000000000001,MEAH+,0.06397241298123123,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
