row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,pressure_Pa,model_family,target_x_CO2,target_role_CO2,target_x_MEA,target_role_MEA,target_x_MEAH+,target_role_MEAH+,target_x_MEACOO-,target_role_MEACOO-,target_x_HCO3-,target_role_HCO3-,target_x_CO3^2-,target_role_CO3^2-,target_x_H3O+,target_role_H3O+,target_x_OH-,target_role_OH-,target_x_MEA + MEAH+,target_role_MEA + MEAH+,model_x_CO2,log10_model_over_target_CO2,model_x_MEA,log10_model_over_target_MEA,model_x_MEAH+,log10_model_over_target_MEAH+,model_x_MEACOO-,log10_model_over_target_MEACOO-,model_x_HCO3-,log10_model_over_target_HCO3-,model_x_CO3^2-,log10_model_over_target_CO3^2-,model_x_H3O+,log10_model_over_target_H3O+,model_x_OH-,log10_model_over_target_OH-,model_x_MEA + MEAH+,log10_model_over_target_MEA + MEAH+,reaction_residual_R1_water_autoionization,reaction_residual_R2_CO2_to_HCO3,reaction_residual_R3_HCO3_to_CO3,reaction_residual_R4_MEACOO_hydrolysis,reaction_residual_R5_MEAH_dissociation,mass_balance_residual_carbon_total,mass_balance_residual_mea_total,mass_balance_residual_water_total,charge_residual,max_abs_reaction_residual,state_failure_count,solver_success,message
cheq_0057,Bottinger,40.0,0.3,0.762,101325.0,phase2_epcsaft_activity_speciation,0.014617067346279844,balance_inferred,0.005717202662418141,balance_inferred,0.0981721053932391,balance_inferred,0.01879270171116072,direct_positive,0.05929165336324962,direct_positive,0.0007899183929194777,balance_inferred,1e-12,balance_inferred,0.01850791353298982,balance_inferred,0.10388930805565724,aggregate_direct_positive,0.005549863535107524,,0.000274700133936697,,0.07958627928665932,,0.03176224063721796,0.2279219112931415,0.047665545947463084,-0.0947889892581159,7.924398451014631e-05,,1.446849842985847e-10,,5.110343604062474e-09,,0.07986097942059601,-0.11423622159515129,-5.048386881867373e-07,-6.518304793701191e-07,-6.620419057412619e-07,3.045320413619379e-07,-3.2847111697265063e-07,2.356663544866855e-09,2.5818511911746e-09,5.564116278833353e-09,-2.1556194945113447e-10,6.620419057412619e-07,0,True,converged
cheq_0058,Jakobsen,40.0,0.3,0.78,101325.0,phase2_epcsaft_activity_speciation,0.00653558671045201,direct_positive,0.0012010544019594425,direct_positive,0.07576578616758248,direct_positive,0.03868738089090479,direct_positive,0.04411667039289385,direct_positive,0.0008986307204138344,direct_positive,0.00883552655704384,balance_inferred,1.0000000000000002e-12,balance_inferred,0.07696684056954192,aggregate_direct_positive,0.006401484260300553,-0.009003898999094475,0.0002568371384808983,-0.6699048566560748,0.08066426730191081,0.027208059374720386,0.030606525236063074,-0.10175530240783223,0.049909347874742625,0.05357916772740156,7.419525734566578e-05,-1.083205115701148,1.5200095498558752e-10,,4.666878243745424e-09,,0.08092110444039172,0.021758142080674624,5.039006971685467e-07,3.0325924171847873e-07,-4.9959918868580644e-08,-1.94040260304007e-07,1.5322706303777522e-07,6.515756378888682e-09,6.596638485456552e-09,3.087941802260019e-08,-7.759312021263734e-10,5.039006971685467e-07,0,True,converged
cheq_0059,Jakobsen,40.0,0.3,0.99,101325.0,phase2_epcsaft_activity_speciation,0.015629020842182862,direct_positive,0.0014005880740061581,direct_positive,0.08535785478867172,direct_positive,0.03119854390261229,direct_positive,0.0688711801281007,direct_positive,0.0010993907394861349,direct_positive,0.01691065072101354,balance_inferred,1e-12,balance_inferred,0.08675844286267788,aggregate_direct_positive,0.01962281228973384,0.09882947911334947,0.000138368570242554,-1.0052729706014076,0.08936037361468335,0.019901484015291765,0.020544844095948103,-0.18143147513680136,0.06873546166993097,-0.0008566708091580145,4.003339724140886e-05,-1.4387296284680906,2.1592619797325305e-10,,2.2927110257596735e-09,,0.0894987421849259,0.013505183074545268,-3.518798230572884e-07,-5.527143471795171e-07,-7.415144338551727e-07,2.769809079872232e-07,-4.451081103695742e-07,5.767805247303137e-09,4.866530442515504e-09,1.7144354491627212e-08,-9.386250807592258e-10,7.415144338551727e-07,0,True,converged
cheq_0060,Bottinger,60.0,0.3,0.131,101325.0,phase2_epcsaft_activity_speciation,0.0026937022686353393,balance_inferred,0.10644687293640051,balance_inferred,0.012239585032394635,balance_inferred,0.01467808511721274,direct_positive,1.0000000000929867e-12,direct_zero,9.931960525130117e-05,balance_inferred,0.002637139296320708,balance_inferred,1.0000000000000002e-12,balance_inferred,0.11868645796879515,aggregate_direct_positive,8.129038335344159e-09,,0.08287338604629543,,0.01485860870656025,,0.014514174051996268,-0.004877075037977557,5.5556448481583835e-05,,0.0001345094156190901,,1.4242781218169753e-12,,1.9860498479025025e-05,,0.09773199475285568,-0.08436440612211632,4.6533504871604237e-07,3.6489823074248307e-07,2.2851881809060615e-07,-1.5586618218321746e-08,5.210240772157704e-07,1.1154762877274571e-11,5.989720663901466e-10,1.118583004000584e-11,-1.1059483984602399e-09,5.210240772157704e-07,0,True,converged
cheq_0061,Bottinger,60.0,0.3,0.203,101325.0,phase2_epcsaft_activity_speciation,0.00417355133636011,balance_inferred,0.09299582156418668,balance_inferred,0.019106169008308093,balance_inferred,0.023069288250355178,direct_positive,1.0000000000000002e-12,direct_zero,0.0001974750579749291,balance_inferred,0.004358069358996943,balance_inferred,1.0000000000000002e-12,balance_inferred,0.11210199057249477,aggregate_direct_positive,3.252296704830146e-08,,0.06677942776314788,,0.02293437991838743,,0.022532357895532634,-0.0102275547849359,0.00011468047170417014,,0.0001389007159388907,,2.185793771414945e-12,,9.54043640795249e-06,,0.0897138076815353,-0.09675403471701896,-2.5706452078111397e-08,-5.298765870520583e-08,6.16220187765748e-07,-1.2497636703301396e-08,1.519487788925744e-07,5.134431074749202e-12,5.4200810506443986e-11,5.119904500361372e-12,-3.079327786682795e-10,6.16220187765748e-07,0,True,converged
cheq_0062,Bottinger,60.0,0.3,0.277,101325.0,phase2_epcsaft_activity_speciation,0.005801835832884293,balance_inferred,0.07513560156917219,balance_inferred,0.02568631787281508,balance_inferred,0.030186922924028397,direct_positive,1.0000000000036221e-12,direct_zero,0.00030094836742757073,balance_inferred,0.005102501787068455,balance_inferred,1.0000000000000002e-12,balance_inferred,0.10082191944198728,aggregate_direct_positive,1.2183642573393537e-07,,0.05028460230729878,,0.03123458661803326,,0.030726969189927796,0.007700879074448943,0.00022724318966819567,,0.00013785159733325787,,3.2552675055795387e-12,,4.671075640191719e-06,,0.08151918892533204,-0.09229511124497111,-5.716228823615666e-07,-5.334460233541449e-07,-6.900604532233956e-07,1.2339479127376762e-07,-3.916577817619782e-07,8.149623337283529e-10,2.8880850350132548e-09,2.74025691027191e-10,-2.7751323653382265e-11,6.900604532233956e-07,0,True,converged
cheq_0063,Bottinger,60.0,0.3,0.415,101325.0,phase2_epcsaft_activity_speciation,0.008741498150691942,balance_inferred,0.05300868070630042,balance_inferred,0.03806049424281818,balance_inferred,0.04169624203823402,direct_positive,0.004199925734444995,direct_positive,0.0004600905464161587,balance_inferred,0.008755854622693154,balance_inferred,1e-12,balance_inferred,0.0910691749491186,aggregate_direct_positive,2.4466640416540523e-06,,0.020136607186329272,,0.04671233698513487,,0.045396951872384184,0.03692977858698124,0.0010508283287143756,-0.6017098388329017,0.00013182001040146644,,9.348809672079247e-12,,9.167965422026119e-07,,0.06684894417146414,-0.13427684975743864,-4.5085936051236786e-07,-4.172205301244958e-07,-5.63186198121457e-07,1.725132650065575e-07,-2.6493164284602244e-07,7.164362159084448e-10,1.686418144020152e-09,6.245279848826613e-10,-2.28936390680766e-11,5.63186198121457e-07,0,True,converged
cheq_0064,Bottinger,60.0,0.3,0.489,101325.0,phase2_epcsaft_activity_speciation,0.01059218683749118,balance_inferred,0.03983825571587559,balance_inferred,0.0420149982530608,balance_inferred,0.04242348587877621,direct_positive,0.007201320482920524,direct_positive,0.0005533827801457828,balance_inferred,0.008716573668927502,balance_inferred,1e-12,balance_inferred,0.08185325396893639,aggregate_direct_positive,3.832801377438069e-05,,0.006654921483653942,,0.05496950622055811,,0.05061744113838412,0.07669383548467532,0.004109154514455327,-0.24365966678811926,0.00012135024463045189,,3.026613260232213e-11,,2.1018034933927597e-07,,0.06162442770421205,-0.12328304981606764,-5.787256700529042e-07,-5.696961871137773e-07,-7.343625760825034e-07,2.3684436012416654e-07,-3.046992169686291e-07,1.1817994430285417e-09,2.325234491062922e-09,2.8813643693226254e-09,-6.790121284305694e-11,7.343625760825034e-07,0,True,converged
cheq_0065,Bottinger,60.0,0.3,0.559,101325.0,phase2_epcsaft_activity_speciation,0.011519612800048089,balance_inferred,0.03323536570869566,balance_inferred,0.05349848277611541,balance_inferred,0.045483195825476934,direct_positive,0.01629508303740032,direct_positive,0.0006124488401155323,balance_inferred,0.009504693766992907,balance_inferred,9.999999999999998e-13,balance_inferred,0.08673384848481107,aggregate_direct_positive,0.0005457821988509254,,0.002053649000211045,,0.06225984980465651,,0.04787140995445367,0.022225246625933667,0.014199952994748013,-0.0597696711425578,9.421888203665148e-05,,9.974439114242693e-11,,4.922134031521116e-08,,0.06431349880486756,-0.12988648012274234,-5.432988032794128e-07,-5.372133671244228e-07,-6.757590931272262e-07,2.647277437262119e-07,-2.7833609550498295e-07,1.035053015518983e-09,1.794977680380505e-09,1.2684652217487269e-09,-2.844604186319577e-11,6.757590931272262e-07,0,True,converged
cheq_0066,Bottinger,60.0,0.3,0.613,101325.0,phase2_epcsaft_activity_speciation,0.011912962434230729,balance_inferred,0.0267199651422608,balance_inferred,0.06693449062835846,balance_inferred,0.03746803701043445,direct_positive,0.03034564788207313,direct_positive,0.0006552705639792779,balance_inferred,0.002189735392107678,balance_inferred,1e-12,balance_inferred,0.09365445577061926,aggregate_direct_positive,0.0017118125163554595,,0.0012390914855578132,,0.06705248315673676,,0.04376245160976772,0.06744070300459586,0.023139701812842764,-0.11773865598336797,7.515224611626238e-05,,1.6273387189223465e-10,,2.5455920257535028e-08,,0.06829157464229457,-0.13716131786610258,-5.341491871035942e-07,-5.399665532479503e-07,-6.767294422616033e-07,2.7744802544305003e-07,-2.76857402781161e-07,1.1627374618683461e-09,1.7552695130707008e-09,1.6053169904495235e-09,-4.8072853988296714e-11,6.767294422616033e-07,0,True,converged
cheq_0067,Bottinger,60.0,0.3,0.766,101325.0,phase2_epcsaft_activity_speciation,0.018291002327904697,balance_inferred,0.005463460840438991,balance_inferred,0.060321199593943976,balance_inferred,0.03570611609774261,direct_positive,0.022910699297426142,direct_positive,0.0008328641112997378,balance_inferred,9.999999999999998e-13,balance_inferred,3.865597617574989e-05,balance_inferred,0.06578466043438297,aggregate_direct_positive,0.00857061713068351,,0.0005960382279979765,,0.07671788943606782,,0.03397022201288536,-0.021644227533527988,0.042657981043691014,0.2699619516583158,4.483857235610899e-05,,3.026498961142551e-10,,9.608360877758561e-09,,0.07731392766406579,0.0701330993436195,5.854067701704935e-07,5.438641892396845e-07,6.951489766038321e-07,-3.5021502009513483e-07,2.954950062417083e-07,3.6155550775518464e-11,-8.262532324998517e-11,3.993923636258501e-09,-6.588049675010864e-11,6.951489766038321e-07,0,True,converged
cheq_0068,Bottinger,80.0,0.3,0.064,101325.0,phase2_epcsaft_activity_speciation,0.0012945178329693795,balance_inferred,0.11370724991323955,balance_inferred,0.005916397457969077,balance_inferred,0.0067927143416657895,direct_positive,1.000000017321371e-12,direct_zero,3.518021669088442e-06,balance_inferred,0.0008833529280348896,balance_inferred,9.999999999999998e-13,balance_inferred,0.11962364737120863,aggregate_direct_positive,1.0490606010678441e-08,,0.09788442486753611,,0.007274840818271925,,0.007086906896096378,0.018413375962989285,4.051150786687924e-05,,5.632586843825938e-05,,2.628419921925523e-12,,3.476857257870016e-05,,0.10515926568580804,-0.05596949526437927,-7.721407513372469e-07,-7.715733758573151e-07,-9.87978374666909e-07,-5.734164076898196e-08,-6.198957862579846e-07,4.86670044541615e-11,5.1388800437202065e-09,1.2754364231426507e-10,2.0924502523055792e-09,9.87978374666909e-07,0,True,converged
cheq_0069,Bottinger,80.0,0.3,0.141,101325.0,phase2_epcsaft_activity_speciation,0.0029754376688448264,balance_inferred,0.0944295430295185,balance_inferred,0.012987572785919539,balance_inferred,0.013995933073111188,direct_positive,1.000000000037084e-12,direct_zero,0.00014793421208814285,balance_inferred,0.0013042287123679348,balance_inferred,1e-12,balance_inferred,0.10741711581543804,aggregate_direct_positive,7.541008408360378e-08,,0.08069482151049617,,0.01590426973251806,,0.015647074294112075,0.04843128757762086,0.00011468506326597103,,6.487459331203537e-05,,5.433389776189581e-12,,1.2761233957759533e-05,,0.09659909124301423,-0.046100446442952775,-5.325062062411234e-07,-5.349136458221437e-07,-8.607973391860924e-07,3.341126131317651e-08,-2.6273544051491626e-07,7.884373692118585e-10,5.45184557221301e-09,8.23498602642303e-10,-3.938509446454032e-11,8.607973391860924e-07,0,True,converged
cheq_0070,Bottinger,80.0,0.3,0.245,101325.0,phase2_epcsaft_activity_speciation,0.005319626771900811,balance_inferred,0.07013473075222755,balance_inferred,0.02185232237191499,balance_inferred,0.022417155371784087,direct_positive,1.7270924353097716e-07,direct_zero,0.00029171133974138764,balance_inferred,0.0011484283885954058,balance_inferred,1e-12,balance_inferred,0.09198705312414254,aggregate_direct_positive,5.120279328335249e-07,,0.05755119104720265,,0.02756977109328731,,0.027125150956780808,0.08279166190388909,0.00030923898309387365,,6.539576208766453e-05,,9.931893013555077e-12,,4.589678558848005e-06,,0.08512096214048996,-0.0336901822212534,-1.2479140565346825e-07,-2.21077122830593e-07,-5.736820654078656e-07,-1.1556472934159956e-07,1.3849569668877848e-07,6.375809463721183e-10,2.5186973479085495e-09,7.855938899403725e-09,-3.833544133194654e-11,5.736820654078656e-07,0,True,converged
cheq_0071,Bottinger,80.0,0.3,0.336,101325.0,phase2_epcsaft_activity_speciation,0.007265135193528778,balance_inferred,0.05968524168001988,balance_inferred,0.029731298254407963,balance_inferred,0.03372249821399869,direct_positive,1.1149175550751194e-07,direct_zero,0.00038645726437965087,balance_inferred,0.0047642259801055345,balance_inferred,9.999999999999998e-13,balance_inferred,0.08941653993442784,aggregate_direct_positive,2.7237188566703284e-06,,0.03754891302590083,,0.03777726717177004,,0.0369196863617173,0.039338262631902515,0.0007286736039086943,,6.352750233043703e-05,,1.7148881010265318e-11,,1.8522514865867594e-06,,0.07532618019767087,-0.07447191553247062,-5.772077660282093e-07,-5.855910778507223e-07,-9.33371588018872e-07,1.416050823266346e-07,-3.476775987110159e-07,1.300049519425972e-09,3.803635587051879e-09,3.40540273757739e-09,-3.166055926310603e-11,9.33371588018872e-07,0,True,converged
cheq_0072,Bottinger,80.0,0.3,0.398,101325.0,phase2_epcsaft_activity_speciation,0.008658056056303712,balance_inferred,0.050832285093459016,balance_inferred,0.034487677409926726,balance_inferred,0.03362318636774846,direct_positive,0.004600714814531828,direct_positive,0.00045663174924932994,balance_inferred,0.004649487270852223,balance_inferred,1e-12,balance_inferred,0.08531996250338575,aggregate_direct_positive,1.0603136514157302e-05,,0.02436970392780943,,0.04472546372107608,,0.04314981339947893,0.10834005412817309,0.0014514073100484754,-0.5010360073107285,6.167865025818068e-05,,2.82152060755062e-11,,8.857882573502863e-07,,0.06909516764888551,-0.09160298099594075,-3.667891892433772e-07,-3.9454769051872063e-07,-6.172981805718791e-07,1.0956877272150223e-07,-1.3510313223719095e-07,1.185123478519845e-09,2.88377470514245e-09,5.488890786331524e-09,-4.6914497290111215e-11,6.172981805718791e-07,0,True,converged
cheq_0073,Bottinger,80.0,0.3,0.51,101325.0,phase2_epcsaft_activity_speciation,0.00980328150757785,balance_inferred,0.04552642471968225,balance_inferred,0.055466758729810085,balance_inferred,0.050198843807762523,direct_positive,0.016577523338049554,direct_positive,0.0005331803463288935,balance_inferred,0.01237596910865977,balance_inferred,1e-12,balance_inferred,0.10099318344949233,aggregate_direct_positive,0.00033295585693414334,,0.006264841851145927,,0.0569458809757976,,0.04899807485110268,-0.010514697677163027,0.007843242844364759,-0.325023986041705,5.221328121500519e-05,,1.20746235283686e-10,,1.3687197363854703e-07,,0.06321072282694352,-0.20350130540047429,-5.218781957694318e-07,-5.119767330086233e-07,-6.29030992627122e-07,2.2840322078110376e-07,-3.228347118522379e-07,8.414147295576768e-10,1.6167854971493867e-09,-1.2683964989435026e-11,-3.153321184159999e-11,6.29030992627122e-07,0,True,converged
