row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,pressure_Pa,model_family,target_x_CO2,target_role_CO2,target_x_MEA,target_role_MEA,target_x_MEAH+,target_role_MEAH+,target_x_MEACOO-,target_role_MEACOO-,target_x_HCO3-,target_role_HCO3-,target_x_CO3^2-,target_role_CO3^2-,target_x_H3O+,target_role_H3O+,target_x_OH-,target_role_OH-,target_x_MEA + MEAH+,target_role_MEA + MEAH+,model_x_CO2,log10_model_over_target_CO2,model_x_MEA,log10_model_over_target_MEA,model_x_MEAH+,log10_model_over_target_MEAH+,model_x_MEACOO-,log10_model_over_target_MEACOO-,model_x_HCO3-,log10_model_over_target_HCO3-,model_x_CO3^2-,log10_model_over_target_CO3^2-,model_x_H3O+,log10_model_over_target_H3O+,model_x_OH-,log10_model_over_target_OH-,model_x_MEA + MEAH+,log10_model_over_target_MEA + MEAH+,reaction_residual_R1_water_autoionization,reaction_residual_R2_CO2_to_HCO3,reaction_residual_R3_HCO3_to_CO3,reaction_residual_R4_MEACOO_hydrolysis,reaction_residual_R5_MEAH_dissociation,mass_balance_residual_carbon_total,mass_balance_residual_mea_total,mass_balance_residual_water_total,charge_residual,max_abs_reaction_residual,state_failure_count,solver_success,message,parity_family,observed_CO2_pressure_kPa,model_CO2_pressure_kPa,model_total_pressure_kPa,log10_model_over_data,fugacity_residual_norm
vle_0032,Hilliard,40.0,0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.303575017678481e-12,9.57542987123361e-08,0,True,converged,pressure,0.128,0.0692425668184656,6.242652941851411,-0.2668368108715276,5.599392824962024e-07
vle_0033,Aronu,40.0,0.3,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.309464213297009e-12,8.454965438886575e-08,0,True,converged,pressure,0.1835,0.07128361048765726,6.243709446595592,-0.4106463801524971,4.151708528077336e-07
vle_0034,Aronu,40.0,0.3,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4393802880501036e-12,8.139462082112914e-08,0,True,converged,pressure,0.2928,0.11632919091977267,6.2724851977164215,-0.40088236484066425,8.789285033117267e-08
vle_0035,Aronu,40.0,0.3,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.483624715024995e-12,8.12992553278491e-08,0,True,converged,pressure,0.3188,0.13257805804808523,6.28453774151545,-0.3810466593729104,7.111117725361327e-07
vle_0036,Aronu,40.0,0.3,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6529615951466035e-12,8.135488016591808e-08,0,True,converged,pressure,0.3809,0.20108969111914132,6.340184536965947,-0.2774211656386885,2.3659753090043978e-07
vle_0037,Idris,40.0,0.3,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.704983295472309e-12,7.951788560944806e-08,0,True,converged,pressure,0.445,0.2246031313122313,6.360409419705782,-0.29694420428192403,2.930231666198324e-07
vle_0038,Aronu,40.0,0.3,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9350804679263414e-12,7.868841578329011e-08,0,True,converged,pressure,0.5702,0.3458195957997399,6.46937010526882,-0.21717761412642125,6.111168146527568e-08
vle_0039,Idris,40.0,0.3,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.289387847143819e-12,7.793231660002675e-08,0,True,converged,pressure,0.813,0.6133444781659839,6.722080607798779,-0.12238608584438834,4.300077662833246e-07
vle_0040,Aronu,40.0,0.3,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.003793258624896e-12,5.3394664689676574e-08,0,True,converged,pressure,1.0662,0.7434915668194324,6.84763119302731,-0.15656263136265539,6.69179573975498e-08
vle_0041,Hilliard,40.0,0.3,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0037904377934233e-12,5.3427896773428074e-08,0,True,converged,pressure,0.75,0.743491571045138,6.84763119302731,-0.003785214097055984,6.595351731419896e-08
vle_0042,Hilliard,40.0,0.3,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2124972826190467e-12,6.01441705327943e-08,0,True,converged,pressure,0.574,0.8211291686506367,6.922965789322608,0.15549958727902616,9.987225930985222e-07
vle_0043,Jou,40.0,0.3,0.4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.409452834273904e-12,7.443416194519159e-08,0,True,converged,pressure,0.604,1.2147468375239874,7.308021542057787,0.30344883847166526,1.2547537941998144e-07
vle_0044,Aronu,40.0,0.3,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.472254700102365e-12,6.09447248223205e-08,0,True,converged,pressure,1.8326,1.3935363512752845,7.483979115417531,-0.11894938018623309,6.074735043881674e-07
vle_0045,Aronu,40.0,0.3,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4960979148144045e-12,6.228819415809994e-08,0,True,converged,pressure,1.8278,1.473590272756785,7.56291419745268,-0.09355192692803889,4.17574483435601e-07
vle_0046,Hilliard,40.0,0.3,0.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5788266470437164e-12,6.174644084921965e-08,0,True,converged,pressure,0.883,1.851971452720814,7.936837628484708,0.3216735843723548,8.08215439462856e-07
vle_0047,Aronu,40.0,0.3,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.628822122348617e-12,5.970622396489489e-08,0,True,converged,pressure,2.3193,2.3451167997612496,8.425593752410453,0.004807549861969497,6.115949524598818e-08
vle_0048,Aronu,40.0,0.3,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6191446064430262e-12,6.065466706672851e-08,0,True,converged,pressure,2.8577,2.9880898541914016,9.06426403447557,0.019377018095618644,4.034468101821176e-07
vle_0049,Hilliard,40.0,0.3,0.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5858671497494268e-12,6.080585635004354e-08,0,True,converged,pressure,1.1,3.378857720530053,9.45291740433135,0.48737721940458406,1.3833966777676565e-07
vle_0050,Hilliard,40.0,0.3,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.356573564491148e-13,8.697042019889523e-08,0,True,converged,pressure,1.87,6.280219396395121,12.34395819061481,0.5261332093311756,1.2434440344044617e-07
vle_0051,Jou,40.0,0.3,0.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5831543192513436e-12,5.308595873998456e-08,0,True,converged,pressure,2.57,12.79361898825968,18.845319235476165,0.6970602893500524,2.9982625715518907e-07
vle_0052,Aronu,40.0,0.3,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.013297656562566e-12,9.921910404386836e-08,0,True,converged,pressure,8.5583,15.103030856035135,21.15177601796081,0.2466766036360031,9.273344083737811e-07
vle_0053,Hilliard,40.0,0.3,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.91768986796488e-12,9.512035603620461e-08,0,True,converged,pressure,3.03,16.815552596864087,22.862336716186157,0.7442685152759406,2.732008095307492e-07
vle_0054,Aronu,40.0,0.3,0.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6607157166385146e-12,8.934954820460916e-08,0,True,converged,pressure,11.812,22.837592428165983,28.87864950631017,0.28632687974511134,2.510703884794907e-07
vle_0055,Jou,40.0,0.3,0.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.453465691068082e-12,9.797555478030517e-08,0,True,converged,pressure,8.09,83.2796180770215,89.29666271836989,1.0125902032064609,1.3738423376707942e-07
vle_0056,Hilliard,40.0,0.3,0.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1946684194542146e-11,5.8314000739301264e-08,0,True,converged,pressure,28.3,199.9734551512819,205.9864938513194,0.8491859149075403,7.935321808538731e-07
vle_0057,Jou,40.0,0.3,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2145117590000993e-11,8.208458268654795e-08,0,True,converged,pressure,36.1,285.4812306951404,291.5022935634676,0.8980703584048052,8.593331779493951e-07
vle_0058,Jou,40.0,0.3,0.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.660262047024985e-12,6.439595523488606e-08,0,True,converged,pressure,103.0,485.25146276506814,491.30667581197855,0.673129628515125,3.1664304067646754e-08
vle_0059,Aronu,60.0,0.3,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.594462439561994e-13,5.3139999067752797e-08,0,True,converged,pressure,0.0045,0.00021376907892334596,17.344200628467767,-1.3232676277956659,5.812869101617935e-07
vle_0060,Jou,60.0,0.3,0.0564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2717766795347927e-12,5.978591488542406e-08,0,True,converged,pressure,0.00428,0.0002456515893480438,17.33915669492576,-1.2411241906793056,4.5630497780280166e-07
vle_0061,Aronu,60.0,0.3,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.024567111957786e-10,5.8072753716942316e-08,0,True,converged,pressure,0.0154,0.001132689607533999,17.267234361197254,-1.1334098049743657,6.44000859750804e-07
vle_0062,Hilliard,60.0,0.3,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1591902881102813e-10,6.435967847551183e-08,0,True,converged,pressure,0.0194,0.0014228051346265465,17.253953255313736,-1.1346563061294774,4.4766600959533775e-07
vle_0063,Jou,60.0,0.3,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.228935513737043e-10,6.682621744857897e-08,0,True,converged,pressure,0.0193,0.001607876626494725,17.246564076801096,-1.0793045870382105,5.81597310311821e-07
vle_0064,Aronu,60.0,0.3,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4376077480108185e-10,7.34495486653941e-08,0,True,converged,pressure,0.0427,0.004201070073116694,17.18336117481692,-1.007067949470344,3.491646705100493e-08
vle_0065,Hilliard,60.0,0.3,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3455370742125855e-10,7.391400558276473e-08,0,True,converged,pressure,0.0589,0.007582367831482127,17.141112908041947,-0.8903104459406699,7.372670354222066e-07
vle_0066,Jou,60.0,0.3,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2542088843559777e-10,7.234057086691337e-08,0,True,converged,pressure,0.0579,0.010193382426081242,17.11952980437073,-0.7543602457431149,2.317229785830932e-08
vle_0067,Aronu,60.0,0.3,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.69041762534517e-11,5.628514898603498e-08,0,True,converged,pressure,0.1348,0.021312131151028077,17.067055927560666,-0.8010630121306155,6.90148331539131e-08
vle_0068,Hilliard,60.0,0.3,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7631793555633363e-12,5.651168422105002e-08,0,True,converged,pressure,0.209,0.05358998591019789,17.01442796748697,-0.5910626432515084,3.2076848038853356e-08
vle_0069,Aronu,60.0,0.3,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.793458785276955e-12,5.4871755139629386e-08,0,True,converged,pressure,0.3015,0.06831818798444386,17.00606213730224,-0.6447509775129212,3.7545512136805126e-07
vle_0070,Aronu,60.0,0.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.06980084994598e-12,6.79184637419894e-08,0,True,converged,pressure,0.6436,0.2358872802940694,17.054018975481192,-0.43591151229057773,7.117549136737011e-07
vle_0071,Hilliard,60.0,0.3,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3370726052361423e-12,7.060329920705044e-08,0,True,converged,pressure,0.763,0.4476083434887944,17.204865529214082,-0.2316263647067641,1.137146536933642e-07
vle_0072,Jou,60.0,0.3,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.377876679146752e-12,7.234350007934154e-08,0,True,converged,pressure,0.528,0.48408823782105315,17.234050747480932,-0.037709392075261715,2.3341021027079023e-07
vle_0073,Aronu,60.0,0.3,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4363500039091714e-12,7.342368846252612e-08,0,True,converged,pressure,1.097,0.5382928860469118,17.27844681806116,-0.3091879872555605,2.0621571250600823e-07
vle_0074,Aronu,60.0,0.3,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1268550872881503e-12,7.560754511359846e-08,0,True,converged,pressure,2.5014,1.5056918253829283,18.156399408986793,-0.22044705294890907,2.8844755517454246e-07
vle_0075,Jou,60.0,0.3,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.381104687643266e-12,7.52985620522395e-08,0,True,converged,pressure,2.01,2.1057969430028125,18.730191801998785,0.020220433462662363,9.436037058385693e-07
vle_0076,Hilliard,60.0,0.3,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.375838045386706e-12,5.430476690548858e-08,0,True,converged,pressure,4.86,14.123621580366626,30.63372097885466,0.46330980356530777,8.347038717992916e-07
vle_0077,Aronu,60.0,0.3,0.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2087963670012006e-12,5.405904346389434e-08,0,True,converged,pressure,13.558,18.572250446071997,35.070213098172005,0.1366689019043289,5.805903136035795e-08
vle_0078,Jou,60.0,0.3,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.712337696093402e-12,6.168126276406838e-08,0,True,converged,pressure,11.0,33.456846173858,49.93112258462881,0.48309231441359163,6.36317335711567e-07
vle_0079,Hilliard,60.0,0.3,0.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0243731976586497e-12,8.811532836716651e-08,0,True,converged,pressure,25.8,152.72271778168502,169.1683530717142,0.7722839379915694,8.170015606268066e-07
vle_0080,Jou,60.0,0.3,0.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.608420781376462e-12,9.744852036419616e-08,0,True,converged,pressure,34.0,246.26849022479593,262.73644498653624,0.859929930862949,2.1170646657964198e-07
vle_0081,Jou,60.0,0.3,0.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.243779353882465e-12,9.744402618139247e-08,0,True,converged,pressure,82.0,374.915588339581,391.4352010123717,0.6601196456241748,6.839754753684701e-07
vle_0082,Jou,60.0,0.3,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.722343079351951e-11,8.780401117292058e-08,0,True,converged,pressure,282.0,1417.0304409503517,1434.2463275443083,0.7011300716350574,7.011824623148755e-07
vle_0083,Aronu,80.0,0.3,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1538311809906193e-12,7.55992424217311e-08,0,True,converged,pressure,0.0056,0.00018320448555346315,41.53319195414072,-1.4852519243377464,2.3402381017778584e-07
vle_0084,Jou,80.0,0.3,0.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.941297871153186e-14,6.603564273177653e-08,0,True,converged,pressure,0.00296,0.00019138628901027216,41.531983953352544,-1.189380889532797,5.530323625713152e-07
vle_0085,Jou,80.0,0.3,0.0236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5349270519968844e-12,7.498907805825183e-08,0,True,converged,pressure,0.00484,0.00034349706317052513,41.512880250103024,-1.148922333361762,5.171105392776099e-07
vle_0086,Aronu,80.0,0.3,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1651129030093603e-11,7.215157893369906e-08,0,True,converged,pressure,0.0219,0.0010028194901034984,41.46028073600503,-1.339221348825832,1.1077551906324423e-07
vle_0087,Aronu,80.0,0.3,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3386059879026322e-10,7.171486871015986e-08,0,True,converged,pressure,0.0557,0.004131785684885081,41.347245162241514,-1.1297174085327462,2.4037317558622817e-07
vle_0088,Jou,80.0,0.3,0.0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5686572490109896e-10,8.22753847273816e-08,0,True,converged,pressure,0.0465,0.004561287232333563,41.33729749470357,-1.0083655314953759,8.065048016092646e-07
vle_0089,Jou,80.0,0.3,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5604132016120375e-10,8.50031796062467e-08,0,True,converged,pressure,0.0992,0.013544365068723295,41.211900220897775,-0.8647530211174377,6.512480830167533e-07
vle_0090,Aronu,80.0,0.3,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2953013770085342e-12,9.607158091284873e-08,0,True,converged,pressure,0.1406,0.014907000652872924,41.1996973533866,-0.9745950501980758,6.088583120733571e-07
vle_0091,Aronu,80.0,0.3,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8996812229489765e-12,9.596653072208028e-08,0,True,converged,pressure,0.2485,0.031131925725546048,41.1020957212943,-0.9021204074298389,3.3818162847865096e-07
vle_0092,Jou,80.0,0.3,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.422936043084702e-12,5.367096633790425e-08,0,True,converged,pressure,0.278,0.059814549313690776,41.01719579062863,-0.6672379611251639,1.2695601725454253e-07
vle_0093,Aronu,80.0,0.3,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.807453338141667e-12,8.137837781418966e-08,0,True,converged,pressure,0.6137,0.10520150326605107,40.95585590006125,-0.7659341776155814,9.78973784385162e-07
vle_0094,Aronu,80.0,0.3,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6329759880144442e-12,6.176090749931973e-08,0,True,converged,pressure,1.2538,0.30132348445339807,40.93550182108379,-0.6191952846060144,9.098931898349205e-07
vle_0095,Aronu,80.0,0.3,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.088647351445355e-12,6.224078319405635e-08,0,True,converged,pressure,3.7522,1.408941911818145,41.7023836552354,-0.4253928908302761,1.4723687338791258e-08
vle_0096,Jou,80.0,0.3,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.099714301710562e-12,6.18251974060513e-08,0,True,converged,pressure,2.67,1.44008932324764,41.72869068089552,-0.2681218308037336,1.3578903690358857e-07
vle_0097,Aronu,80.0,0.3,0.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.864208778470705e-12,8.897588088530028e-08,0,True,converged,pressure,8.3031,4.701824816649425,44.73985998957378,-0.2469738245733485,5.828367601878881e-07
vle_0098,Aronu,80.0,0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0214094266630545e-12,5.24770662480023e-08,0,True,converged,pressure,7.9387,4.952064037791148,44.97999797606832,-0.20496313831318017,1.8789926947704316e-07
vle_0099,Jou,80.0,0.3,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0870287065820796e-12,5.485583898234836e-08,0,True,converged,pressure,16.0,29.405132717640335,69.16579835119234,0.26430316123886605,1.755278411508243e-08
vle_0100,Jou,80.0,0.3,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.460653467701084e-12,8.656554584263176e-08,0,True,converged,pressure,56.0,199.33715936019217,239.07133835118822,0.5514002380806379,2.787514326030305e-07
vle_0101,Jou,80.0,0.3,0.5785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1022909931009104e-11,6.199784863269997e-08,0,True,converged,pressure,235.0,852.8999336007971,893.4235799334908,0.559830218328064,1.0969887043188464e-07
vle_0102,Jou,80.0,0.3,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.035258529640788e-11,7.449354555433274e-08,0,True,converged,pressure,558.0,2004.5383998903,2046.9940873866954,0.5553801812801551,9.727897243294592e-08
vle_0103,Jou,80.0,0.3,0.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.8094922173653374e-11,6.814333275428908e-08,0,True,converged,pressure,958.0,3187.583637009709,3232.401737940773,0.5220960796937467,7.381071611689549e-07
vle_0104,Jou,100.0,0.3,0.0117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4791999428105134e-13,3.076867827189744e-08,0,True,converged,pressure,0.00724,0.0006586493397515123,89.47451498549056,-1.041084305385774,8.789998341696137e-08
vle_0105,Jou,100.0,0.3,0.0566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3405284067307625e-10,5.356704591008565e-08,0,True,converged,pressure,0.136,0.015713397425858748,89.19625293137962,-0.9372688134777301,1.4009819793159295e-07
vle_0106,Jou,100.0,0.3,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2381032599522936e-12,9.232835296302255e-08,0,True,converged,pressure,1.43,0.44227038807637414,88.70211017783595,-0.5096481750241172,5.550207826665599e-07
vle_0107,Xu,100.0,0.3,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.50842143721165e-12,9.713500759289673e-08,0,True,converged,pressure,16.0,4.969420154881712,92.20946051487832,-0.5078142655979203,9.688743342617379e-07
vle_0108,Xu,100.0,0.3,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.508414381850716e-12,9.648571364095915e-08,0,True,converged,pressure,12.0,4.969435754954369,92.20958242262718,-0.3828741656485007,2.3229547263525774e-07
vle_0109,Jou,100.0,0.3,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.203815482267885e-12,9.157077585086881e-08,0,True,converged,pressure,19.0,19.931414046232582,106.63031445873581,0.020784510125539245,7.450312007467597e-07
vle_0110,Xu,100.0,0.3,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.566534792324297e-12,8.83057076350724e-08,0,True,converged,pressure,34.0,23.39563596344631,110.0452190400305,-0.1623440619290387,6.056270915877349e-07
vle_0111,Jou,100.0,0.3,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.71883200035094e-12,9.764875130713335e-08,0,True,converged,pressure,39.0,53.266063996415575,139.7325894070856,0.13538599950505617,1.678464851551098e-07
vle_0112,Xu,100.0,0.3,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.447777024809762e-12,5.495630261975748e-08,0,True,converged,pressure,101.0,56.03697740363634,142.4966312160814,-0.25584667208546713,5.890634628968883e-07
vle_0113,Xu,100.0,0.3,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.493212567567472e-12,5.520583457041539e-08,0,True,converged,pressure,86.0,57.48101506879538,143.93752292626394,-0.17497402242013868,1.8081075880971298e-07
vle_0114,Xu,100.0,0.3,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9338010001727e-12,6.156848897376221e-08,0,True,converged,pressure,95.0,214.83790298119197,301.3931873562097,0.3543872993150914,2.803183687394295e-07
vle_0115,Jou,100.0,0.3,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.02379711219443e-12,6.324964019199797e-08,0,True,converged,pressure,69.0,226.4428179030344,313.01779175644043,0.5161094599626871,1.1638377372946707e-08
vle_0116,Jou,100.0,0.3,0.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.209520333153986e-12,6.208018277220617e-08,0,True,converged,pressure,109.0,251.39427388440797,338.01390534565644,0.3629288834096103,2.201705191495762e-07
vle_0117,Xu,100.0,0.3,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.287181024639009e-12,7.907201293733124e-08,0,True,converged,pressure,167.0,415.5084160005906,502.4779237540617,0.39586335356845564,1.595763841066855e-07
vle_0118,Xu,100.0,0.3,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.703004066197496e-12,7.837256177367635e-08,0,True,converged,pressure,233.0,640.6832921402341,728.2250204340143,0.4392874775000803,7.10185887431436e-07
vle_0119,Jou,100.0,0.3,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.060356099975432e-11,6.376067673841135e-08,0,True,converged,pressure,509.0,1592.2079834661838,1682.676405141557,0.495282014841258,7.861877353576574e-07
vle_0120,Jou,100.0,0.3,0.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3301716694516537e-11,5.529004809545768e-08,0,True,converged,pressure,376.0,2035.4875024209423,2127.4893710963843,0.733480595294864,1.1300733060437551e-07
vle_0121,Jou,100.0,0.3,0.6135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.528171135710919e-11,9.715216719996533e-08,0,True,converged,pressure,909.0,2713.5446509623944,2808.054934203004,0.4749730890016297,7.7872148729341e-08
vle_0122,Jou,120.0,0.3,0.00333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1942216381527768e-13,5.753028631261259e-08,0,True,converged,pressure,0.00202,0.0004967353142440755,176.77442458180212,-0.6092263331958031,1.5878215467446388e-07
