row_id,temperature_C,CO2_loading,observed_CO2_pressure_kPa,paper,raw_pred_CO2_pressure_kPa,raw_log10_model_over_data,bubble_total_pressure_kPa,bubble_fugacity_residual_norm,chemical_charge_residual,chemical_max_reaction_residual,penalty_residual_count,diagnostic_success,model_x_CO2,model_x_MEA,model_x_H2O,model_x_MEAH+,model_x_MEACOO-,model_x_HCO3-,model_x_CO3^2-,model_x_H3O+,model_x_OH-,y_CO2,y_H2O,y_MEA,success,message
vle_0010,40.0,0.242,0.021,Idris,0.019758509632915075,-0.026465111699488095,6.44573019619218,2.0286663016122475e-07,-1.9026451152982272e-10,5.724340823576313e-08,0,True,9.535574054845718e-08,0.05859562609286472,0.8851545694788882,0.02907871218235567,0.024571820898894762,0.0006839388720787389,0.0019077154893190435,8.407934236182538e-13,7.521629017630308e-06,0.0030653640520956695,0.9957557176832648,0.0011789182646396012,True,converged
vle_0011,40.0,0.246,0.0191,Hilliard,0.021422465773898308,0.04983609039495371,6.445440463953174,2.7227043375432913e-07,-3.4659449394647507e-10,9.83660726205926e-08,0,True,1.0303525700197175e-07,0.057726402486881725,0.8851235807153051,0.02953021956060334,0.024989535754859484,0.0007123904892820565,0.0019105257165360054,8.603625779102645e-13,7.2422404149709904e-06,0.0033236620357764185,0.9955166464898558,0.001159691474367762,True,converged
vle_0012,40.0,0.25,0.0246,Aronu,0.023223675475461933,-0.025004153010422036,6.44523595491965,3.0659723826431673e-07,-3.126811691799735e-10,8.957059360881203e-08,0,True,1.1131879100740426e-07,0.05685829211739783,0.8850916228483939,0.029981572717449903,0.02540629090264495,0.0007419648395582568,0.0019131720426989061,8.804269598166782e-13,6.973212184761341e-06,0.003603231229686059,0.9952562532792263,0.0011405154910875148,True,converged
vle_0013,40.0,0.269,0.0231,Hilliard,0.03404960814942786,0.16850013842654418,6.445951764927394,9.667249489808682e-07,-2.8593834666373847e-10,8.477802637685272e-08,0,True,1.6057968064032168e-07,0.05275173093130375,0.8849248639431485,0.03212336589454163,0.0273710557211141,0.0008995113760716558,0.001923487539754768,9.833057528905844e-13,5.824013401626111e-06,0.005282324378331955,0.9936675641792243,0.0010501114424437115,True,converged
vle_0014,40.0,0.272,0.0224,Hilliard,0.03616919767400594,0.20809085676374142,6.446377880055963,1.5787624141339052e-07,-2.0557123499616309e-10,5.967246252680525e-08,0,True,1.701373857721418e-07,0.052106166978798225,0.8848960004013894,0.03246121915818469,0.027678765116307423,0.0009272419669028852,0.0019247760477919074,1.0008221633596715e-12,5.660192238867024e-06,0.005610778385472486,0.9933532831422088,0.0010359384723186665,True,converged
vle_0015,40.0,0.321,0.038,Idris,0.09795070016613733,0.41122394812643154,6.477217945619974,8.092791414782141e-07,-2.1631615092127483e-10,6.203108782187883e-08,0,True,4.4186021478390453e-07,0.041709977435878544,0.8842862197271923,0.03796927899944794,0.03256686403837424,0.001528501673675302,0.0019351972489989185,1.3535956451804791e-12,3.5190148643014732e-06,0.015122341256460819,0.9840694274907237,0.000808231252815461,True,converged
vle_0016,40.0,0.326,0.0485,Hilliard,0.1086373190046826,0.3502373007730501,6.484398015509333,2.1826948426451054e-07,-2.1965509339115668e-10,6.982770006658257e-08,0,True,4.88015837835128e-07,0.04066914337488842,0.8842051148924304,0.03853016029872555,0.03304681181977082,0.0016098668541660581,0.0019350671110975322,1.3985985658231283e-12,3.3476316848615016e-06,0.01675364756217072,0.9824609619649921,0.00078539047283709,True,converged
vle_0017,40.0,0.33,0.043,Idris,0.11806244193961662,0.43864330611037466,6.490985307692801,6.379814880830281e-07,-2.314596837867172e-10,9.838253056670965e-08,0,True,5.285869318949641e-07,0.03983987088937452,0.8841369923483883,0.03897870425063501,0.033427535962665234,0.0016783516994351357,0.0019348005688699429,1.4361280208891976e-12,3.215692263996409e-06,0.01818867804240671,0.981044151350712,0.0007671706068812249,True,converged
vle_0018,40.0,0.337,0.0603,Aronu,0.13668289936525474,0.35539687049005647,6.504541142462257,9.469753357999044e-07,-2.454364500884066e-10,8.754014757528239e-08,0,True,6.084191142506121e-07,0.03839645284059522,0.884010332039425,0.03976328297265517,0.03408636661890658,0.0018060021345499282,0.0019339595021759404,1.5053145352171909e-12,2.9954710725014956e-06,0.021013457578579357,0.978251143241207,0.00073539918021368,True,converged
vle_0019,40.0,0.345,0.05,Idris,0.16181405334967114,0.5100462325148644,6.523737655385994,7.143416524968416e-08,-2.4552156482557453e-10,6.344409086977976e-08,0,True,7.155991183124203e-07,0.03676009991819683,0.8838529372511199,0.04065930190962596,0.03482668883399834,0.0019651401457750016,0.0019323568458967104,1.5903347356915017e-12,2.7594946787250644e-06,0.024803887264853077,0.9744968442136793,0.0006992685214676007,True,converged
