observation_id,data_family,source_key,source_file,source_row_id,observed_quantity,temperature_K,mea_mass_fraction,co2_loading_mol_per_mol_mea,composition_value,composition_basis,value_reported,reported_unit,uncertainty_value,uncertainty_unit,uncertainty_type,measurement_role,source_lifecycle_status,contract_lifecycle_status,objective_role,target_eligible,group_id
Bottinger2008_state_013|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,13,MEAH+,313.15,0.2,0.509,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_013|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,13,MEACOO-,313.15,0.2,0.509,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_013|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,13,HCO3-,313.15,0.2,0.509,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_013|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,13,CO3^2-,313.15,0.2,0.509,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_013|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,13,H3O+,313.15,0.2,0.509,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_013|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,13,OH-,313.15,0.2,0.509,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_013|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,13,MEA + MEAH+,313.15,0.2,0.509,,mole_fraction,,,,,not_reported,aggregate_direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_014|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,14,CO2,313.15,0.2,0.543,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_014|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,14,MEA,313.15,0.2,0.543,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_014|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,14,MEAH+,313.15,0.2,0.543,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_014|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,14,MEACOO-,313.15,0.2,0.543,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_014|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,14,HCO3-,313.15,0.2,0.543,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_014|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,14,CO3^2-,313.15,0.2,0.543,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_014|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,14,H3O+,313.15,0.2,0.543,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_014|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,14,OH-,313.15,0.2,0.543,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_014|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,14,MEA + MEAH+,313.15,0.2,0.543,,mole_fraction,,,,,not_reported,aggregate_direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_015|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,15,CO2,313.15,0.2,0.553,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_015|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,15,MEA,313.15,0.2,0.553,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_015|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,15,MEAH+,313.15,0.2,0.553,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_015|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,15,MEACOO-,313.15,0.2,0.553,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_015|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,15,HCO3-,313.15,0.2,0.553,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_015|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,15,CO3^2-,313.15,0.2,0.553,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_015|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,15,H3O+,313.15,0.2,0.553,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_015|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,15,OH-,313.15,0.2,0.553,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_015|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,15,MEA + MEAH+,313.15,0.2,0.553,,mole_fraction,,,,,not_reported,aggregate_direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_016|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,16,CO2,313.15,0.2,0.606,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_016|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,16,MEA,313.15,0.2,0.606,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_016|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,16,MEAH+,313.15,0.2,0.606,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_016|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,16,MEACOO-,313.15,0.2,0.606,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_016|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,16,HCO3-,313.15,0.2,0.606,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_016|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,16,CO3^2-,313.15,0.2,0.606,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_016|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,16,H3O+,313.15,0.2,0.606,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_016|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,16,OH-,313.15,0.2,0.606,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_016|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,16,MEA + MEAH+,313.15,0.2,0.606,,mole_fraction,,,,,not_reported,aggregate_direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_017|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,17,CO2,313.15,0.2,0.695,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_017|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,17,MEA,313.15,0.2,0.695,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_017|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,17,MEAH+,313.15,0.2,0.695,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_017|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,17,MEACOO-,313.15,0.2,0.695,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_017|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,17,HCO3-,313.15,0.2,0.695,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_017|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,17,CO3^2-,313.15,0.2,0.695,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_017|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,17,H3O+,313.15,0.2,0.695,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_017|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,17,OH-,313.15,0.2,0.695,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_017|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,17,MEA + MEAH+,313.15,0.2,0.695,,mole_fraction,,,,,not_reported,aggregate_direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_018|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,18,CO2,313.15,0.2,0.833,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_018|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,18,MEA,313.15,0.2,0.833,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_018|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,18,MEAH+,313.15,0.2,0.833,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_018|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,18,MEACOO-,313.15,0.2,0.833,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_018|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,18,HCO3-,313.15,0.2,0.833,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_018|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,18,CO3^2-,313.15,0.2,0.833,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_018|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,18,H3O+,313.15,0.2,0.833,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_018|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,18,OH-,313.15,0.2,0.833,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_018|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,18,MEA + MEAH+,313.15,0.2,0.833,,mole_fraction,,,,,not_reported,aggregate_direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=40
Bottinger2008_state_019|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,19,CO2,333.15,0.2,0.134,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_019|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,19,MEA,333.15,0.2,0.134,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_019|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,19,MEAH+,333.15,0.2,0.134,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_019|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,19,MEACOO-,333.15,0.2,0.134,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_019|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,19,HCO3-,333.15,0.2,0.134,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_019|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,19,CO3^2-,333.15,0.2,0.134,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_019|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,19,H3O+,333.15,0.2,0.134,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_019|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,19,OH-,333.15,0.2,0.134,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_019|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,19,MEA + MEAH+,333.15,0.2,0.134,,mole_fraction,,,,,not_reported,aggregate_direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_020|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,20,CO2,333.15,0.2,0.249,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_020|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,20,MEA,333.15,0.2,0.249,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_020|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,20,MEAH+,333.15,0.2,0.249,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_020|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,20,MEACOO-,333.15,0.2,0.249,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_020|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,20,HCO3-,333.15,0.2,0.249,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_020|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,20,CO3^2-,333.15,0.2,0.249,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_020|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,20,H3O+,333.15,0.2,0.249,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_020|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,20,OH-,333.15,0.2,0.249,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_020|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,20,MEA + MEAH+,333.15,0.2,0.249,,mole_fraction,,,,,not_reported,aggregate_direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_021|CO2,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,21,CO2,333.15,0.2,0.317,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_021|MEA,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,21,MEA,333.15,0.2,0.317,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_021|MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,21,MEAH+,333.15,0.2,0.317,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_021|MEACOO-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,21,MEACOO-,333.15,0.2,0.317,,mole_fraction,,,,,not_reported,direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_021|HCO3-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,21,HCO3-,333.15,0.2,0.317,,mole_fraction,,,,,not_reported,direct_zero,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_021|CO3^2-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,21,CO3^2-,333.15,0.2,0.317,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_021|H3O+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,21,H3O+,333.15,0.2,0.317,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_021|OH-,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,21,OH-,333.15,0.2,0.317,,,,,,,not_reported,balance_inferred,validation_reserved,validation_reserved,inferred_not_independent,no,Bottinger2008|w=0.2|T=60
Bottinger2008_state_021|MEA + MEAH+,speciation,Bottinger2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,21,MEA + MEAH+,333.15,0.2,0.317,,mole_fraction,,,,,not_reported,aggregate_direct_positive,validation_reserved,validation_reserved,held_out,no,Bottinger2008|w=0.2|T=60
